label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Curve10496,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10497,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10498,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10499,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10500,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10501,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10502,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10503,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10504,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10505,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10506,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10507,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10508,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10509,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10510,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10511,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10512,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.01,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10513,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10514,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10515,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10516,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10517,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10518,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10519,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10520,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10521,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10522,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10523,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10524,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,0.1,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10525,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10526,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10527,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10528,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10529,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10530,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10531,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10532,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10533,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10534,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10535,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10536,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,5.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10537,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10538,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10539,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10540,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10541,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10542,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10543,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10544,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10545,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10546,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10547,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10548,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,10.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10549,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10550,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10551,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10552,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10553,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10554,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10555,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10556,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10557,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10558,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10559,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10560,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.0002,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10561,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.01,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10562,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.01,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10563,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.01,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10564,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.01,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10565,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.01,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
Curve10566,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,0.01,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1.0e-5,0.01,0.002,0.0,0.005,0.8,0.0
