label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Cond00891,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.0,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00892,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.02,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00893,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.2,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00894,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,2.0,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00895,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00896,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.2,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00897,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,2.0,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00898,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,20.0,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00899,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,0.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00900,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,0.01,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00901,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,0.1,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00902,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,1.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00903,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,0.0002,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00904,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,0.01,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00905,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,0.1,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00906,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,10.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00907,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.0,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00908,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.1,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00909,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,1.0,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00910,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,10.0,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00911,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.0,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00912,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.01,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00913,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.1,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00914,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,1.0,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00915,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00916,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00917,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.05,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00918,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.5,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00919,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.0,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00920,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.002,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00921,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.02,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00922,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,2.0,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00923,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,0.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00924,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,0.05,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00925,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,0.5,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00926,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,50.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00927,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.0,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00928,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,5e-05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00929,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.0005,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00930,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.005,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00931,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.0,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00932,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,1e-06,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00933,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,1e-05,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00934,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.0001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00935,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.0,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00936,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.0001,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00937,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.001,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00938,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.1,0.01,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00939,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.0,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00940,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,1e-05,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00941,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.0001,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00942,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.001,0.0001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00943,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0,0.0002,5e-06,5e-05,0.0008,0.01
Cond00944,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.001,0.0002,5e-06,5e-05,0.0008,0.01
Cond00945,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.01,0.0002,5e-06,5e-05,0.0008,0.01
Cond00946,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.1,0.0002,5e-06,5e-05,0.0008,0.01
Cond00947,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0,5e-06,5e-05,0.0008,0.01
Cond00948,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.002,5e-06,5e-05,0.0008,0.01
Cond00949,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.02,5e-06,5e-05,0.0008,0.01
Cond00950,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.2,5e-06,5e-05,0.0008,0.01
Cond00951,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,0.0,5e-05,0.0008,0.01
Cond00952,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-05,5e-05,0.0008,0.01
Cond00953,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,0.0005,5e-05,0.0008,0.01
Cond00954,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,0.005,5e-05,0.0008,0.01
Cond00955,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,0.0,0.0008,0.01
Cond00956,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,0.0005,0.0008,0.01
Cond00957,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,0.005,0.0008,0.01
Cond00958,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,0.05,0.0008,0.01
Cond00959,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.0,0.01
Cond00960,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.008,0.01
Cond00961,123.0,77.0,63.45,200.0,10.0,10.0,0.2,2.0,0.002,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.02,10.0,1.0,0.01,0.001,0.0005,0.2,5.0,0.05,0.001,0.01,0.01,0.0001,0.0002,5e-06,5e-05,0.08,0.01
